model,class,feature,coefficient_standardized
direct_method,B_SUB,reach_missing_diff,0.13605638014024773
direct_method,B_SUB,southpaw_diff,-0.12001248982297659
direct_method,B_SUB,switch_diff,-0.12503398177607528
direct_method,B_SUB,striker_style_diff,-0.10534406870381895
direct_method,B_SUB,grappler_style_diff,-0.5191329736635741
direct_method,B_SUB,prior_dwcs_bouts_diff,0.20120149019264744
direct_method,B_SUB,prior_dwcs_wins_diff,-0.03670500979887198
direct_method,B_SUB,prior_dwcs_win_pct_diff,-0.0393970800786734
direct_method,B_SUB,prior_dwcs_finish_pct_diff,-0.06694440397048144
direct_method,B_SUB,prior_dwcs_ko_win_pct_diff,0.027299850875708846
direct_method,B_SUB,prior_dwcs_sub_win_pct_diff,-0.12202412823865211
direct_method,B_SUB,prior_dwcs_dec_win_pct_diff,0.0024448143786396314
direct_method,B_SUB,prior_dwcs_avg_duration_diff,0.038550611995373144
direct_method,B_SUB,prior_dwcs_over25_rate_diff,0.2735574798495417
direct_method,B_SUB,prior_dwcs_stats_available_diff,-0.3196129270400257
direct_method,B_SUB,prior_dwcs_sig_landed_pm_diff,0.09898075462895363
direct_method,B_SUB,prior_dwcs_sig_attempted_pm_diff,0.1712954469779446
direct_method,B_SUB,prior_dwcs_sig_accuracy_diff,-0.32976352852695456
direct_method,B_SUB,prior_dwcs_td_landed_per15_diff,-0.03144971590132305
direct_method,B_SUB,prior_dwcs_td_attempted_per15_diff,-0.12551986838517787
direct_method,B_SUB,prior_dwcs_td_accuracy_diff,0.11234756070700928
direct_method,B_SUB,prior_dwcs_kd_per15_diff,-0.12933013620318265
direct_method,B_SUB,prior_dwcs_sub_attempts_per15_diff,0.05511268830969458
direct_method,B_SUB,ext_available_diff,0.041183596347388635
direct_method,B_SUB,ext_fights_diff,-0.031057521831804408
direct_method,B_SUB,ext_wins_diff,-0.09830146019484465
direct_method,B_SUB,ext_losses_diff,0.29087685927796164
direct_method,B_SUB,ext_win_pct_diff,0.43158161668183836
direct_method,B_SUB,ext_finish_win_pct_diff,0.2165577106178926
direct_method,B_SUB,ext_ko_win_pct_diff,0.5810086080522177
direct_method,B_SUB,ext_sub_win_pct_diff,-0.42345133897400544
direct_method,B_SUB,ext_dec_win_pct_diff,0.3765677805903739
direct_method,B_SUB,ext_finish_loss_pct_diff,0.21190445022299592
direct_method,B_SUB,ext_ko_loss_pct_diff,-0.10686051761446833
direct_method,B_SUB,ext_sub_loss_pct_diff,0.40386264007633155
direct_method,B_SUB,ext_recent3_win_pct_diff,-0.5436751362637946
direct_method,B_SUB,ext_recent5_win_pct_diff,-0.17614549353974115
direct_method,B_SUB,ext_recent3_finish_pct_diff,-0.031721144103236155
direct_method,B_SUB,ext_recent5_finish_pct_diff,0.20040547970875944
direct_method,B_SUB,ext_major_fights_diff,-0.216564426402911
direct_method,B_SUB,ext_major_win_pct_diff,0.48217989748060336
direct_method,B_SUB,ext_regional_fights_diff,0.1061559614049219
direct_method,B_SUB,ext_regional_win_pct_diff,-0.04417733438051584
direct_method,B_SUB,ext_org_diversity_diff,-0.25417531826389844
direct_method,B_SUB,ext_title_fights_diff,-0.015412645295013771
direct_method,B_SUB,ext_elo_diff,-0.4807340244553184
direct_method,B_SUB,ext_avg_opp_elo_diff,-0.04642306341685119
direct_method,B_SUB,ext_recent5_avg_opp_elo_diff,-0.03932909454220493
direct_method,B_SUB,ext_best_win_opp_elo_diff,-0.1282132912619625
direct_method,B_SUB,ext_days_since_last_diff,0.2575961960088646
direct_method,B_SUB,ext_avg_duration_sec_diff,-0.10812388825545576
direct_method,B_SUB,ext_recent5_avg_duration_sec_diff,-0.12368591025410758
direct_method,B_SUB,ext_r1_finish_win_pct_diff,0.19718381593132744
direct_method,B_SUB,ext_early_finish_win_pct_diff,-0.2588233672847429
direct_method,B_SUB,ext_multi_route_finisher_diff,0.011388600001676647
