uid,fight_id,event_id,event_date,event_name,promotion,fighter_id,fighter_name,fight_result,opponent_id,opponent_name,title_fight,fight_end_round,fight_result_type,fight_duration,over_2_5
s:3301~l:3321~e:400961602~c:237194,400961602-2519810-2506260,400961602,2017-07-11,Dana White's Contender Series,DWC,2558159,azunna anyanwu,W,2506260,greg rebello,False,2,KO-TKO,8.07,False
s:3301~l:3321~e:400972137~c:265526,400972137-4245094-4013774,400972137,2017-08-23,Dana White's Contender Series,DWC,3039664,anton berzin,L,4245094,kennedy nzechukwu,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:400972137~c:265529,400972137-3022394-2984784,400972137,2017-08-23,Dana White's Contender Series,DWC,4227123,mark cherico,L,2984784,mike santiago,False,1,KO-TKO,2.98,False
s:3301~l:3321~e:400972137~c:265530,400972137-4054622-3918208,400972137,2017-08-23,Dana White's Contender Series,DWC,3099608,nick urso,L,4054622,jordan espinosa,False,1,SUBMISSION,1.38,False
s:3301~l:3321~e:400968459~c:238814,400968459-3972436-4037324,400968459,2017-08-16,Dana White's Contender Series,DWC,4232927,tiffany masters,L,4037324,jamie colleen miller,False,3,SUBMISSION,14.719999999999999,True
s:3301~l:3321~e:400968458~c:238653,400968458-4227122-4013774,400968458,2017-08-08,Dana White's Contender Series,DWC,4008509,peter petties,L,4227122,julio arce,False,2,KO-TKO,7.65,False
s:3301~l:3321~e:400968458~c:238655,400968458-2585978-4013988,400968458,2017-08-08,Dana White's Contender Series,DWC,4245091,everett sims,L,4013988,shelton graves,False,3,KO-TKO,12.33,False
s:3301~l:3321~e:400966348~c:265546,400966348-4237015-2558506,400966348,2017-08-01,Dana White's Contender Series,DWC,4237013,james gray,L,4237015,kyler phillips,False,1,KO-TKO,0.77,False
s:3301~l:3321~e:400966348~c:265547,400966348-3952410-4013049,400966348,2017-08-01,Dana White's Contender Series,DWC,4073937,ronaldo candido de oliveira,L,4013049,carlos candelario,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400966346~c:265532,400966346-3088204-2553221,400966346,2017-07-19,Dana White's Contender Series,DWC,3024141,dan spohn,W,2553221,angel de anda,False,1,SUBMISSION,3.17,False
s:3301~l:3321~e:400966346~c:265574,400966346-2517085-2557012,400966346,2017-07-19,Dana White's Contender Series,DWC,3895524,thanh le,W,2557012,lazar stojadinovic,False,2,KO-TKO,6.58,False
s:3301~l:3321~e:400966346~c:265575,400966346-4237605-3108778,400966346,2017-07-19,Dana White's Contender Series,DWC,4040925,sidney outlaw,W,4237605,michael cora,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400966346~c:265576,400966346-3108778-4030197,400966346,2017-07-19,Dana White's Contender Series,DWC,4082117,cee jay hamilton,L,4030197,casey kenney,False,3,DEC-UNA,15.0,True
